shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason
187,1434,1794,5,2,2,677, USPS   , In Transit,864.2241082495929,719.1722813572865, 6ac9882a-1f81-448f-8997-3c5061f2bd05, Customs
188,899,1395,13,2,3,275, UPS    , Delayed   ,626.2837823682818,708.5147039209937, df5b423b-f397-4099-9947-813de633f7e9, Mechanical
189,2048,2162,12,1,2,259, USPS   , Delayed   ,61.9914529557173,1300.466811890975, a2e4e3a9-9c47-4986-8858-0bf0d31edc55, Mechanical
190,2186,1949,5,4,5,782, USPS   , In Transit,75.70736892919206,642.4125604037004, 60b50115-897e-488a-9688-4054d45c1d7d, Mechanical
191,470,1179,13,3,3,510, FedEx  , In Transit,258.920584397845,1422.6037563086334, 93c54648-c465-4f84-8a1c-237ac8d5551a, Customs
192,37,2185,17,4,5,50, FedEx  , Delivered ,361.58142161043935,102.22951202968343, 1fdcfbad-bf95-4fac-994f-53e43e3714f9, Mechanical
193,136,1002,6,1,5,767, USPS   , Delivered ,852.2467322983262,1780.604497525613, 294a7e20-4833-4947-baee-6e71aec755c2, Weather
194,869,1504,10,3,5,182, DHL    , Delivered ,771.5688449911869,1122.7801277566437, 442d3b73-4be0-4636-80b9-3fb31958ec52, None
195,926,159,18,1,2,39, DHL    , In Transit,705.8562007812822,932.0517449357174, 25133a74-a1d5-4c5b-9a0c-d67e6e103452, Mechanical
196,1719,1051,1,4,1,416, FedEx  , In Transit,875.1584704450797,429.7085394953475, 182210ee-bb1c-4a25-8c92-09244d5ef63a, Mechanical
197,1113,914,6,3,3,291, DHL    , Delivered ,710.857918307252,586.0773716479772, bfd95afe-5a9b-46f0-9628-73087dc938a8, Mechanical
198,950,618,12,5,5,795, FedEx  , Delayed   ,756.8752868091273,193.7048991914779, e788def9-b0be-46b5-8234-bd925bb8db51, None
199,1921,363,5,5,1,290, USPS   , Delayed   ,866.3722050016559,164.42682260865473, 27150a91-a73b-46a0-a055-d9fc26418e30, None
200,1460,593,13,3,1,544, UPS    , In Transit,247.7877048021466,876.2551380125362, 3abd872e-8cb9-44c4-9562-b62181bf7605, Weather
201,1312,1882,17,5,3,172, FedEx  , Delayed   ,86.42922624554406,706.211874057687, 41f80506-4b43-44e8-9d39-11ab11b57053, Customs
202,855,204,1,4,5,26, FedEx  , Delayed   ,189.53870359937795,113.70109270779848, a6af6a94-f7d1-48c5-89a8-41f865a46589, None
203,209,317,18,1,4,640, DHL    , Delayed   ,532.3059190854054,549.0914408951269, 25001871-e4f1-40ac-8034-d159909aa851, Weather
204,129,372,10,5,1,135, USPS   , Delivered ,157.75570459515274,471.24930685602885, 1d2fc788-861c-403f-8a1f-78bf6569b967, Weather
205,1306,1946,6,1,2,555, DHL    , Delivered ,689.4899202561894,666.8557520780106, e5bae698-2c9e-40ba-bc6d-ef3c606e3eeb, None
206,358,2040,15,5,2,24, UPS    , In Transit,642.1610436573648,1449.226045839255, 9607b362-254c-4dd3-841c-b2fa40c2745c, Weather
207,1013,2072,10,1,3,120, DHL    , In Transit,455.7187696080893,94.80692981561776, 2bc8975d-4ac0-4d48-b5fb-017b0332de65, Customs
208,897,1322,10,4,2,809, FedEx  , Delayed   ,974.5246975375164,1495.3544114537826, 2cb0883b-d696-414f-b68c-a1ef8c201694, None
209,83,1169,8,1,1,884, FedEx  , In Transit,537.5593535401063,241.3481116051714, 9b943acd-f121-48e4-9006-5f43b843776e, Mechanical
210,1775,237,5,2,4,75, USPS   , Delayed   ,624.0575079105439,78.2491215336419, 84ed39e7-5011-45b1-9053-05f9fc72cd21, Customs
211,921,371,8,2,4,453, UPS    , In Transit,216.69350624273076,1941.6307122808337, a45fcd9f-3ded-44bf-914d-c9e4e83526d6, Mechanical
212,1050,65,7,4,3,725, UPS    , Delayed   ,255.61484654987663,1649.887630251777, f51120b9-f3d9-4495-a433-063b5585f8b9, Mechanical
213,1697,2043,16,5,5,24, UPS    , In Transit,367.20338218592167,1843.762040931317, b0f6a8c9-2073-4c98-8043-904a9ddcf79d, Mechanical
214,626,1370,5,5,4,842, DHL    , Delayed   ,997.3177422001316,1970.136743794684, 8840a50d-0c1d-4def-b68d-686c6807c758, Mechanical
215,783,559,9,5,1,58, USPS   , Delayed   ,507.63722949823824,729.1753332188384, 8ea45530-bd4b-40b2-8404-c9bccef8fc68, Weather
216,344,785,14,1,4,40, USPS   , Delayed   ,658.4012911557976,27.132274604752173, 47130c8e-2ff6-4298-875b-62bd0f9c7046, Customs
217,284,1667,20,3,4,409, DHL    , In Transit,790.5195631893531,209.3454178020555, e185d438-1d77-4c02-8b9e-41c76106179c, Weather
218,1122,1902,18,2,5,460, FedEx  , Delivered ,787.144824308789,652.3072330470799, 31a5cde6-c1ed-4a17-9909-05a93eabb577, Weather
219,1739,655,8,2,1,557, DHL    , Delivered ,903.095044653635,901.6147047166644, 3f8c7446-69d5-40f3-929b-a3066762b4fb, Mechanical
220,1630,71,3,2,2,552, DHL    , Delayed   ,121.23499784548152,122.20207369952765, 0a174f2d-2b29-4bb9-aa13-91456cd5a20b, Weather
221,789,1652,1,4,2,78, USPS   , Delivered ,510.848896715402,1361.7835957898303, 3e71c81b-bbe5-4cbb-8201-13ce1664a19d, None
222,608,679,18,3,2,874, FedEx  , In Transit,302.5931122253781,911.3000270178836, b059b866-0793-45ef-8c68-7c2bf3fbff9f, Weather
223,2123,1677,20,4,4,913, UPS    , In Transit,496.4055515782798,954.1422905968436, 4cdf3b96-d37d-4973-8f6d-8451e678cbd1, Mechanical
224,1275,1112,7,1,2,891, DHL    , Delayed   ,559.0317742935592,1488.5755578834933, 6494e495-cbf5-4c24-962a-d4148c950b38, None
225,1103,2126,17,2,4,398, UPS    , Delayed   ,931.1082801438454,1883.3577526565336, 9eeefc0a-6839-4191-a5cd-68195f48c31e, Mechanical
226,1852,1934,13,5,4,686, FedEx  , In Transit,982.4210242541212,1840.7602929230152, 3f797e0e-89f7-474c-a0ae-f20050c2a594, Customs
227,845,1502,18,5,1,650, UPS    , Delayed   ,594.9189807848574,853.7577672826906, 1462c24c-b427-4739-b036-e15ab25fc821, None
228,952,886,2,3,2,967, USPS   , In Transit,835.698354726401,379.473273068318, 6b3ed684-e33c-4bb7-96c4-fdacff9f6521, Weather
229,532,1196,6,1,5,287, DHL    , In Transit,615.2152708890804,1864.6399025821493, f233ef3e-9143-4fd9-b5dd-6c0e431d2d5f, Weather
230,343,127,1,2,1,56, FedEx  , Delivered ,392.0117944900393,118.7538850800622, 95287c43-0406-4c5f-92f5-2108be811b4d, Mechanical
231,926,211,1,5,2,395, USPS   , In Transit,658.8145314331831,1635.183822776191, d8517543-fceb-4da0-9ade-e656abfb2b3b, Customs
232,1027,259,7,5,5,22, DHL    , In Transit,173.24345404441502,894.7444843149935, f5e50810-ae58-419f-9da7-a63e88479f5f, None
233,264,1060,6,1,3,487, USPS   , Delivered ,344.43007862405875,1250.5257669450764, 4c844754-d2ed-481f-aa13-58fb124704f5, Mechanical
234,810,2044,6,1,3,423, FedEx  , In Transit,609.9250828419167,1337.0912879743732, 8acc24cf-f6f2-44a0-a9e5-36950def0517, Mechanical
235,1567,1910,14,2,3,148, DHL    , Delayed   ,80.41914196796704,520.0024540710479, f6a04c18-46b8-469a-9c86-7829ed31dc86, Mechanical
236,1569,128,7,1,2,35, FedEx  , Delivered ,848.7090787309278,1116.6409080656838, 0daae252-b8d9-401a-96a5-4679209a6019, Weather
237,883,2082,9,2,1,107, DHL    , In Transit,304.1039400380206,1598.102070655448, e7f67cbb-ac1a-41dc-8a6b-892d953ed803, Weather
238,1250,2091,18,5,2,390, FedEx  , Delayed   ,829.6348219414244,1813.878118739164, 670cde98-390f-4a93-a597-e3f4cb903654, None
239,1671,606,4,1,2,213, UPS    , Delayed   ,934.677127083229,1328.7135259378088, 08d10bb0-8553-430a-ab7d-00baeeab03ea, None
240,191,2164,11,2,2,261, USPS   , Delivered ,289.6651083766853,14.11056518318988, 3126ef3d-d2b5-4cf9-8f06-cf767c14700f, Mechanical
241,1452,643,5,1,3,402, DHL    , Delayed   ,337.08943947594724,977.8190249957926, 04ef532f-c7fb-4062-9a2a-ffc8da1f2717, None
242,1299,561,9,1,4,898, FedEx  , In Transit,227.47562335416103,1639.8780896593455, 1532796b-9456-4664-b5da-398df3799e01, Customs
243,2076,160,7,4,2,546, FedEx  , Delivered ,895.1779989760635,31.942436547242472, bf84bf27-73db-4f02-b7c5-06a788d8506b, Mechanical
244,1289,1631,17,4,2,401, UPS    , In Transit,599.9446965910367,1474.129651429619, 9aa86c9c-19e1-40ea-b24a-5088044407eb, Weather
245,811,1628,13,4,1,843, DHL    , Delayed   ,332.6765841643426,1538.84392455557, 99667bfc-dcfb-4492-8b67-7c75905e065a, Customs
246,2123,1494,9,1,4,739, DHL    , Delivered ,497.1027654716355,655.9218286068507, 82dd8735-818a-4d58-a93b-db39383748c0, Mechanical
247,2164,1417,14,1,4,443, UPS    , Delayed   ,252.28295474904277,464.4505111871117, b696d33c-0ecb-47cd-b638-734919167c02, None
248,600,1254,10,1,1,118, DHL    , Delayed   ,589.8505122198435,39.639667672023954, 4a147044-a01c-4158-a05d-5bfa06348bc4, None
249,1190,1728,16,3,3,458, USPS   , Delivered ,667.2865580691642,356.6661127471341, 61882a4d-5947-40ac-832d-c574a2b40c13, Customs
250,874,312,16,5,4,520, UPS    , Delivered ,195.56649966596,487.6291897912517, 27057e41-38d5-45be-aec6-51ea4de56b71, None
251,403,969,17,5,3,213, DHL    , Delayed   ,40.75135551150993,551.206129533708, 12575301-9431-4a4a-9136-924e92ae83c8, None
252,1122,1877,2,4,2,355, FedEx  , Delayed   ,965.1536060189056,865.7000366011557, c29684c7-42ad-4a78-8e1c-ea4a5fd229bf, Mechanical
253,1950,39,10,3,1,548, USPS   , Delayed   ,572.4799626912011,789.861188356039, fadd9e1d-a9fc-441f-afe0-3afaa655e3f2, Customs
254,2050,353,19,3,3,610, USPS   , Delivered ,946.09960345609,1444.8939982063546, 73d049bc-63b4-4d07-85ed-43cd200a172c, Weather
255,1802,473,8,1,2,158, UPS    , Delayed   ,395.6063730178754,463.7824581900121, 23256ba1-984a-426d-8ed1-3f89fe324f61, Mechanical
256,2136,1589,4,4,2,83, UPS    , In Transit,277.0062636855663,1445.050531939451, ba42bf10-7dc3-4e51-9675-121af04c60b3, Customs
257,2091,1881,14,1,2,43, UPS    , Delivered ,402.04353737224494,1346.5490249006325, 09b9455f-7daf-4a08-aa49-484b85a673bb, Weather
258,1222,899,15,5,2,794, FedEx  , In Transit,958.1676939961584,196.33207890419243, 816bbf80-60c8-4229-839d-40d3f1439a64, Weather
259,327,1101,4,2,5,906, UPS    , In Transit,989.9216111387188,529.5939173272485, 824d8882-2619-4ace-8709-739a807fb29e, Weather
260,2049,1349,10,5,3,669, UPS    , Delivered ,648.6154032319125,1786.1226153314194, 2e69b953-b059-4605-9688-5c1305744a3d, Customs
261,865,2100,13,1,1,439, FedEx  , Delivered ,123.71365214011212,1131.122176864195, f283ad97-984e-482b-b23d-d40e699bc4cb, None
262,429,1473,3,5,5,634, UPS    , Delivered ,250.52928609504116,1580.3253505089094, b69eaef1-4843-4d10-b1e0-6769721155a5, None
263,1104,1449,15,4,4,687, FedEx  , Delivered ,593.2074562866196,898.682866106129, 7760ea5f-6e42-425b-a8c0-cdc53a77bc95, Customs
264,109,606,1,4,1,730, USPS   , Delayed   ,600.5559673291565,1808.8369245005963, b666b75c-f0e6-4977-ab4b-1d1ec97165e2, Customs
265,1308,469,17,3,3,402, FedEx  , Delivered ,844.630652667691,569.5922001345722, f32f7578-6672-4e53-9a8b-19586090bfb3, None
266,477,454,1,4,3,326, FedEx  , Delayed   ,631.3582017375483,1721.6960980075012, 3fc68244-6104-4e0a-b19f-73172d40ab53, Weather
267,577,1868,7,4,4,142, FedEx  , In Transit,166.31827852556663,1799.6223221674818, 30af6044-239d-4761-94bd-d24d3038ffd5, Customs
268,727,1517,12,5,3,970, UPS    , In Transit,775.5097690143583,961.2601697545851, 7a09a47b-63c3-40f6-9f95-d4c92c008a2c, Weather
269,42,92,17,1,2,900, USPS   , Delivered ,398.7732564712656,210.7984499982604, b68f7ff8-52bd-4f5c-b8d1-ff40389e21f4, Customs
270,1331,1698,3,1,3,473, DHL    , Delivered ,137.00759964321566,609.9356066422971, 732ca561-35e5-409c-82ff-6b08c90f2af6, Weather
271,55,804,13,3,2,839, FedEx  , Delayed   ,179.4823238074564,436.63011155094426, e1e11743-c141-488d-b9c1-7ebd6e1187d7, Weather
272,1875,976,11,1,1,152, FedEx  , Delivered ,910.2969375829268,1231.297556409823, 44eb7a33-12cb-419e-aedd-00159acc85c7, Mechanical
273,1646,424,19,5,3,97, UPS    , Delivered ,605.3041024721922,940.5702219655456, c20f3a2c-cbfa-4122-94b6-f472d892c581, Mechanical
274,444,441,5,2,4,339, FedEx  , Delayed   ,438.54558929766216,384.7240188337856, 8d4bba44-cba4-445d-9665-b935644b06c8, None
275,692,382,2,5,2,866, USPS   , In Transit,619.291118543957,96.50797397412948, a2d1c986-e2cd-413e-8840-72404838e12a, None
276,1037,936,11,4,3,608, UPS    , Delayed   ,374.4289055830806,1405.5548791396734, 256c3d5c-d325-4b10-8f85-50bae1304798, Mechanical
277,1435,1947,2,1,3,317, DHL    , Delayed   ,20.27686801841322,1343.848325225387, d5dd2035-3515-45e4-8b4d-beeacb3bfbb4, Weather
278,1256,466,20,5,4,413, USPS   , Delivered ,962.2900059065146,667.868569442722, 810b4947-eca3-49d1-9b4d-a305f05ab978, Mechanical
279,1307,623,15,1,2,725, DHL    , In Transit,267.1347202253744,866.5140660234612, eabc8444-9ec4-4927-9cb3-8a19d3ec0149, Mechanical
280,1165,374,16,4,3,547, USPS   , In Transit,553.0233328953466,553.0542078643429, bc681b5c-0d47-4807-9dbd-d1f27ddccb30, Mechanical
281,1634,719,6,2,5,202, FedEx  , In Transit,851.9528692669451,1376.6107132392456, cf56135b-accc-48c9-9c12-97efd8eb928b, Mechanical
282,440,2100,20,4,3,262, UPS    , In Transit,303.81706744457296,1807.178876307824, d84109fa-2987-4ff6-8e53-a6b23e049f89, None
283,907,450,16,1,5,947, USPS   , Delayed   ,462.0573056087365,981.7607141727312, 3752bdd1-4c1b-4928-8c0a-f0fea5225a63, Mechanical
284,1306,1077,10,1,4,742, FedEx  , Delivered ,283.56675192566945,1101.9782683609023, 88fadbf8-6a11-4578-ae4b-cc53c0fc0280, None
285,827,280,18,3,4,942, USPS   , Delivered ,762.2231592873237,875.60794871821, 874a678f-776a-4042-92b3-489377f63d1a, Customs
286,982,1518,16,4,5,751, DHL    , In Transit,63.13712724001388,1877.0238760213967, 767eb58f-2bcd-485d-9554-d228e3b082b1, Weather
287,402,328,16,2,5,162, DHL    , Delayed   ,320.8431158818946,127.78143444792128, 06e361b0-c1e4-46c6-bed2-82f4654836e0, None
288,659,1490,3,5,4,495, USPS   , Delivered ,360.8067524012794,78.61548636405568, df280385-c4a0-4440-a2ba-b972b83d0b56, Mechanical
289,1149,1859,20,1,2,267, DHL    , In Transit,162.32980336388476,235.33748384032157, e7d9758f-9cea-46c1-866c-8cc1aadb0393, Customs
290,492,600,4,2,2,948, UPS    , Delayed   ,113.60970872622023,1874.380427335309, b783a710-6cde-4fc6-8020-2e2674fd6c32, Mechanical
291,517,1614,15,3,1,638, DHL    , In Transit,834.7637240407435,1860.399513269144, 09f5662b-c6ab-40df-8d7b-e0e6218a3c19, None
292,2000,1100,8,4,1,712, USPS   , In Transit,520.9114064490823,1599.1935392509138, 2859a057-37c5-4a04-ad3c-4277092dfd86, Customs
293,480,1225,19,4,2,440, UPS    , Delayed   ,564.0789081680447,593.3996726518956, 2aa5df05-9a10-4dd0-bb1b-5e3c68137d57, Customs
294,1391,1583,18,1,3,215, DHL    , In Transit,891.2570099139948,1768.5291353450575, ed5ae825-3d31-4535-8392-36d7dd94b0c9, Mechanical
295,1370,328,14,5,4,554, USPS   , Delayed   ,652.8442767694556,1564.3926949596437, 6d38600a-9ef6-4bea-98cc-1f918a270abc, None
296,1192,721,10,2,5,276, DHL    , Delivered ,972.8398670339222,1486.6838204055607, 240068b9-0604-4e11-aca1-58bd636aa047, Mechanical
297,834,1655,7,1,4,621, DHL    , Delivered ,620.0047336927807,616.9895071767038, 09706e96-d139-4b66-a573-ac08ffbc47fd, Customs
298,1796,1494,17,1,1,403, UPS    , Delivered ,639.6564786906569,925.1344115577056, 906da062-4413-498e-ad2e-256d97643900, Weather
299,1790,556,10,4,5,73, DHL    , In Transit,61.927775887859575,1325.9212186435789, a231c954-7a6c-40e8-9b4e-68c3688ed0d2, Customs
300,283,710,20,5,1,537, USPS   , Delivered ,292.66191962380725,936.2006479317783, a75cf4d5-e5a9-4c30-9096-d3699bff51f0, None
301,1280,1468,19,4,3,881, USPS   , Delayed   ,956.3986839646142,229.32363115311827, 4d89fb7e-ff0d-4978-a7a6-6f51b48c9648, Mechanical
302,190,513,16,2,2,898, FedEx  , In Transit,410.5648889411551,637.6546687539251, 7e62803d-34f7-4852-9972-fe68ec7cee56, Weather
303,1103,2015,13,3,1,414, USPS   , In Transit,389.12539363789136,728.6402891709586, 1f26e984-15c4-47b4-a707-fa30398668d9, Customs
304,1932,1641,17,5,1,465, DHL    , Delayed   ,648.5560468150071,1853.266039985091, 2d5434c8-be63-43b8-8b89-80801382fab2, Customs
305,1617,900,12,1,1,219, USPS   , Delayed   ,926.1314889199656,935.0961635891974, 965a2782-d04d-4231-8ea1-d043458700f3, Weather
306,817,454,5,3,1,87, USPS   , Delayed   ,247.14603167175025,1871.7668220801672, 78bb53c2-9610-45a3-8973-6e15eb6eb18c, None
307,878,196,8,1,2,405, DHL    , Delayed   ,819.0117367978858,591.7788404794586, 473b0060-74a4-4cb1-aeca-39e5917127c0, None
308,769,989,12,2,4,293, DHL    , Delayed   ,748.430862332003,1693.4741880365957, 4e92af39-f92f-46bb-bbc9-830c90fdc436, Customs
309,344,1548,8,1,4,696, USPS   , Delayed   ,270.3105267378184,136.04476970427694, 61070e87-4bbe-41f2-916c-1dffbb25e72f, Mechanical
310,1898,479,17,5,3,161, DHL    , In Transit,767.5172838508638,501.34368023107385, 33b8b2df-754f-4626-a149-4d8181b3bfbe, None
311,1606,1685,5,5,2,862, DHL    , Delayed   ,542.1706772973629,387.5940880425291, 27d8226b-39ff-480e-a806-60200e574566, Customs
312,470,1908,19,4,4,186, FedEx  , Delayed   ,322.11269067691705,412.8437497231529, 7caa6e84-5686-4fed-9eeb-567299b3e05c, Weather
313,558,100,10,2,5,700, USPS   , In Transit,867.2646394302967,65.9500512139133, a7f70795-85b0-4371-b2d2-5edf32d7e8b2, Weather
314,130,1444,9,4,5,139, FedEx  , In Transit,249.79891930975344,1115.6129410970182, 1021c620-4504-4318-baf3-4ad1b16607a6, None
315,1064,644,10,1,3,395, UPS    , Delivered ,675.9483930005459,488.50279206324217, dabc9f67-9fdf-444d-92c7-9f33c2ee74eb, None
316,703,1182,16,3,5,444, DHL    , Delivered ,512.9238313577398,574.5671548896559, 8c3b2c3d-6a60-494d-85f0-3399e0f9027d, Customs
317,675,1612,17,4,5,435, USPS   , In Transit,884.6827867964848,1233.7398977515131, a9b1a124-40d9-4e7a-9a3c-ee6e3931c789, Customs
318,214,1440,16,4,3,787, USPS   , In Transit,797.9727398630274,492.6680902229184, 6fb6f838-feb7-4c82-8603-436f66886cbb, Mechanical
319,1051,1870,11,3,5,190, UPS    , Delayed   ,595.3539991970069,929.4076369770124, 0e483ca3-4a25-4c17-9ff4-6de7de26b5c3, Mechanical
320,445,1264,15,5,2,286, UPS    , In Transit,244.51220049977888,1539.6960602041304, cd86789b-30c5-40d7-9b73-73af0f1ca68b, Weather
321,1980,2112,9,2,4,112, USPS   , Delayed   ,800.4198684002503,913.3637142194156, e30b89a2-5c72-4020-be0e-6497412cf854, Customs
322,1560,883,14,5,3,844, DHL    , Delivered ,374.7810902786305,703.6852737754541, d456706c-827a-4145-a0a2-035ecf2a3428, Weather
323,1698,1835,17,4,5,672, UPS    , In Transit,549.2782034604832,692.4349541266347, 1ff0abc4-e802-4d2d-9dc3-e87aa65c7b5d, Weather
324,904,1733,18,3,2,841, UPS    , In Transit,858.1989325694238,730.7914063065557, 93687174-b8ed-41a6-bc0d-f614ccca20f8, Customs
325,1151,865,7,2,5,899, USPS   , Delayed   ,599.5971459107681,1797.9976608767156, ebc2d4ad-9925-487f-9c8d-a0bec3f55de6, Customs
326,884,2080,11,4,4,849, USPS   , Delivered ,629.0189882276363,1689.3003390688816, bdaa106c-7509-42f4-91ad-80d92310861a, Customs
327,518,1468,18,1,3,205, USPS   , Delivered ,957.054042798493,579.0723664596701, a65d16c8-2826-416d-8139-5894f30f2501, Customs
328,247,234,5,1,4,420, UPS    , Delivered ,908.5680789342014,1014.4784428746084, dddc2863-3041-49f5-93a0-adc581d56f3e, Customs
329,2192,1034,18,2,1,796, DHL    , Delayed   ,691.672799299776,526.0689107253415, 30ca40e1-6d5d-4cd3-8512-a72479b0144c, Mechanical
330,328,1069,15,5,4,770, UPS    , Delivered ,357.40042759956054,233.31305132506492, 0b0b2a2b-71f8-4281-b577-2a28f7eb2d5c, Mechanical
331,307,409,16,3,2,871, DHL    , Delayed   ,358.58209655335406,738.37340735182, 3af1f681-e986-42b5-884c-1c0817532775, None
332,88,585,14,1,1,590, FedEx  , Delivered ,442.17127043007775,1335.184157108395, ac64456d-b446-4ce0-bac5-d1ef996f89fe, Customs
333,1937,184,1,5,2,509, USPS   , In Transit,925.907673386154,131.23749964405673, 4f95d176-fcfd-49d9-9885-847a39eccf21, None
334,1504,46,10,1,1,887, DHL    , In Transit,493.1737635741949,302.3876536175821, d07ff8d6-afbb-455d-bb00-94340993be7a, Customs
335,1194,2151,1,2,2,545, USPS   , Delivered ,557.8869089358782,393.96291083420505, c472bd94-ba2e-458c-85f7-6be1e6eee9f9, Mechanical
336,1268,735,17,4,3,504, USPS   , In Transit,802.8817103443369,219.6565834282016, db23a068-d170-467b-a168-c154823b9d99, None
337,299,2172,9,5,4,550, USPS   , In Transit,58.388747731779645,938.746125924977, 47eb75ea-b6d3-4dde-a650-ce3f990e7bd5, Weather
338,1619,991,9,3,4,558, DHL    , Delivered ,502.84693990086976,1015.501452534882, 0f709bb4-b823-4c09-9ce2-8526a0c7e7b4, Mechanical
339,2023,936,9,3,1,399, USPS   , In Transit,132.9629483591935,499.11833461082574, 2da61582-78bd-4200-a715-08305daa21ef, Customs
340,8,320,16,4,3,466, DHL    , Delayed   ,345.1937062820098,1646.2204923134009, 6a8da178-21ee-4ae2-b9b3-9ce9f4ce9786, Weather
341,267,2037,8,1,2,49, DHL    , Delivered ,251.1028681183316,1642.672241493448, 1108948c-8702-43eb-995e-3ea6392a8338, Weather
342,1124,1599,6,3,2,653, FedEx  , Delivered ,286.9625128224,848.2955553313539, e6f5ad1c-0212-479c-8304-bc0c8692b22b, Weather
343,1309,1614,11,1,5,437, UPS    , Delivered ,852.7053996993483,678.5468088947395, 0dfaf2be-800e-455f-abdb-ad6639085365, Weather
344,1897,584,18,3,1,969, FedEx  , In Transit,975.0420410385648,625.1252367916212, d97c43cf-e060-4eef-9d07-3789dc47cdae, Weather
345,610,279,11,3,2,692, DHL    , Delayed   ,239.4614230401405,915.4592113773416, 91b701fd-2864-4fde-8664-be7a5b72073a, Weather
346,1901,19,5,2,2,868, UPS    , Delivered ,114.98688194735838,1065.2095142506882, 7ad6b5ef-0e12-4a28-96da-4c67f3da139e, Mechanical
347,669,1287,3,4,2,351, FedEx  , In Transit,609.2150054642021,315.83963537294034, 2e813a28-9cca-4597-83eb-2e05150b6ed2, Customs
348,655,1183,1,4,3,463, DHL    , Delivered ,665.1074631963658,233.02002538687208, 621fb1fa-4565-4fa2-bdd6-a32d64bec0c5, Customs
349,2010,90,9,4,1,101, FedEx  , Delayed   ,329.90965985278734,1436.570585024295, eb8c29b2-82bf-491e-af16-e955eaab5377, None
