inventory_id,date_key,product_id,facility_id,stock_level,safety_stock_level,reorder_point
852,1701,12,2,4382,1142,1156
853,1402,20,3,11710,1625,152
854,588,7,2,12122,1769,1240
855,1623,8,5,8088,1718,1068
856,342,9,2,12696,105,491
857,2075,14,5,10516,928,309
858,646,5,5,19271,1529,1299
859,731,19,1,12635,304,1249
860,168,16,2,12603,54,1026
861,610,12,1,4908,1654,1111
862,1773,4,5,5988,1125,1258
863,2041,8,2,5837,378,653
864,455,7,2,2458,147,441
865,1709,15,1,5490,1234,577
866,702,6,1,506,1479,600
867,1600,5,5,16549,1030,558
868,130,14,5,327,1052,481
869,1846,13,2,13269,832,1498
870,1387,10,2,18668,626,1025
871,693,18,4,10533,376,320
872,1395,4,4,15813,1992,1331
873,794,8,3,9221,292,1045
874,29,11,5,10895,1577,1063
875,149,17,3,17664,416,973
876,1320,18,3,15935,823,1005
877,2059,11,1,9331,773,825
878,1137,16,1,1201,1515,276
879,187,12,4,2199,1227,472
880,1251,13,3,613,283,457
881,1334,16,4,11424,701,417
882,98,1,5,15591,382,1196
883,55,16,2,13793,544,668
884,758,15,1,16023,1188,241
885,406,6,5,1932,418,1479
886,2117,12,5,10972,1406,155
887,1313,8,1,10390,1203,645
888,1786,7,1,7237,1251,795
889,751,2,3,11458,144,1322
890,1763,12,4,5907,1390,604
891,365,14,5,15982,956,504
892,2027,16,3,14959,1174,1288
893,482,11,3,19600,1269,1061
894,154,20,5,15237,851,896
895,1525,9,5,11179,257,1186
896,2121,10,2,4443,656,520
897,1041,17,4,4728,522,112
898,1665,12,5,9081,1688,1426
899,1241,6,1,1400,1081,298
900,61,19,2,2047,185,1492
901,939,11,4,2342,659,1001
902,1640,9,1,15729,960,640
903,2090,6,1,17842,310,1331
904,25,16,4,3756,1220,495
905,1063,20,2,16791,507,901
906,131,16,1,1550,1978,691
907,1253,6,3,7466,1770,820
908,108,5,4,18607,1511,190
909,172,4,4,2942,1486,391
910,1459,2,5,16117,1573,751
911,102,6,2,13936,281,1436
912,1637,9,3,14286,150,204
913,1041,17,3,1764,196,1475
914,330,14,5,14520,766,958
915,1521,7,1,4048,556,854
916,12,19,1,3734,607,228
917,1342,1,3,16698,153,1013
918,216,20,2,3172,385,819
919,339,15,1,2559,495,1372
920,1800,18,4,3806,783,1404
921,1751,3,5,17690,493,1487
922,1509,18,2,8701,167,1484
923,710,2,1,3569,1590,388
924,1224,10,3,4947,978,1149
925,1113,11,5,448,772,743
926,1292,3,1,3751,616,1368
927,489,7,3,2978,1604,1275
928,1562,8,1,11957,1986,1024
929,47,19,5,4849,137,856
930,778,18,4,11361,1832,1292
931,1040,13,4,11404,1702,1360
932,711,13,3,102,525,283
933,401,19,4,17601,1755,1306
934,1818,12,5,12794,1558,701
935,250,17,3,14453,1735,1459
936,391,12,1,1617,344,932
937,335,13,2,10187,769,89
938,629,12,1,13275,1454,1277
939,137,19,5,18863,1044,451
940,1522,14,3,19307,1356,1097
941,827,7,1,17332,893,189
942,727,13,3,5136,735,55
943,1501,6,4,16689,688,278
944,990,19,2,620,1229,270
945,935,19,5,15805,1253,32
946,402,4,1,6358,1010,690
947,1467,19,2,2234,984,560
948,615,9,5,15554,939,76
949,1297,16,5,4938,963,1023
950,1183,4,4,18959,1160,1204
951,1122,6,3,885,455,456
952,131,8,3,8243,1909,797
953,1195,16,2,15150,1569,249
954,183,5,4,13735,1340,850
955,364,10,5,11082,1667,860
956,39,13,4,13509,1137,1236
957,1373,14,4,16088,168,639
958,921,7,2,18641,390,376
959,16,20,3,3628,362,371
960,493,6,4,3659,212,884
961,1450,7,4,14220,1578,1301
962,1132,5,4,3037,342,641
963,311,18,1,8238,739,654
964,739,12,4,5241,1450,984
965,546,6,4,17205,1615,647
966,251,1,5,17407,1474,312
967,759,4,1,935,722,1429
968,1805,19,4,18977,1473,848
969,1298,12,4,3079,448,253
970,1632,15,2,10617,958,1339
971,1915,3,2,12216,536,556
972,814,20,1,2524,1588,1422
973,29,8,5,14667,1097,824
974,958,11,1,16204,1992,1253
975,2033,16,1,15027,1132,558
976,477,9,2,4621,798,871
977,318,3,2,11418,289,197
978,245,5,5,14380,360,575
979,748,20,4,14876,370,1115
980,697,14,5,18860,721,1265
981,272,15,4,15280,1554,967
982,1772,6,3,16937,621,842
983,1263,4,2,3559,1825,247
984,266,8,3,1248,463,1276
985,921,19,3,17006,1395,1311
986,340,5,2,4677,451,273
987,389,13,3,16605,108,694
988,2051,16,1,15772,102,25
989,1166,1,4,6730,1137,66
990,376,13,5,3822,682,1450
991,2034,11,2,19567,1192,902
992,146,8,1,6030,335,599
993,1982,8,5,13488,67,273
994,293,14,5,19791,1078,1492
995,432,13,5,3742,1910,78
996,705,3,3,19301,1465,1436
997,1999,4,3,7521,1978,579
998,399,20,3,7147,209,1034
999,964,15,3,13654,1961,1234
1000,2042,15,1,5688,191,284
1001,1829,13,3,15360,446,1186
1002,2109,9,2,9416,1091,265
1003,939,10,5,9949,629,1259
1004,710,12,1,10045,1187,456
1005,807,14,3,12894,583,707
1006,1464,1,5,19886,1605,495
1007,1326,14,1,4432,960,1427
1008,11,14,5,15429,1848,957
1009,1086,8,1,15798,510,897
1010,1869,16,4,14941,1683,676
1011,772,14,1,16648,1690,566
1012,1595,1,3,7089,335,434
1013,1608,16,5,18440,1078,1175
1014,1334,18,5,3960,178,417
1015,885,7,5,19259,1005,1196
1016,1390,15,2,1868,720,187
1017,226,17,2,13843,1836,822
1018,825,19,3,6326,548,249
1019,937,13,4,12818,325,722
1020,1912,9,2,11988,1156,1447
1021,1797,15,1,6721,1905,163
1022,54,3,3,17266,1191,87
1023,727,1,4,240,78,1037
1024,1545,16,1,17203,1054,117
1025,1044,8,5,1750,1431,26
1026,1914,13,2,7985,699,834
1027,1777,8,1,14364,1230,196
1028,1597,17,4,1115,80,1249
1029,1915,14,3,14790,892,318
1030,850,7,1,8634,1359,248
1031,2110,15,3,6392,1738,915
1032,3,16,5,10875,385,650
1033,160,19,4,19604,619,289
1034,781,6,4,16471,362,100
1035,893,1,2,18307,648,1231
1036,2031,12,4,16494,1196,839
1037,580,18,1,15647,1776,520
1038,1934,16,1,9405,914,725
1039,1381,12,1,8913,420,1009
1040,1291,20,5,1000,854,722
1041,1641,13,4,3847,363,1332
1042,952,8,4,12356,77,125
1043,988,1,1,17955,1228,660
1044,1219,7,2,3203,1015,628
1045,921,15,2,8618,1303,1015
1046,1356,13,4,173,1622,1028
1047,170,13,4,16734,1079,1266
1048,521,9,3,2597,522,401
1049,1487,15,4,8587,1391,857
1050,40,4,1,16781,1298,123
1051,1561,13,5,12899,1106,683
1052,1419,12,4,6617,138,1157
1053,955,5,4,11916,1407,1098
1054,984,7,1,13505,89,140
1055,975,8,3,18118,730,1260
1056,38,5,4,8344,424,1046
1057,1275,9,2,5715,1371,1135
1058,1200,14,2,10568,1047,426
1059,1626,12,2,10979,442,695
1060,914,4,5,19328,1091,460
1061,454,20,5,13178,1600,451
1062,37,8,4,4690,181,928
1063,1712,17,4,11010,339,80
1064,796,8,4,12227,1903,745
1065,973,1,5,7984,855,1290
1066,593,20,4,762,258,958
1067,1138,2,1,8299,376,888
1068,1325,4,3,19571,1041,1415
1069,318,1,2,768,552,1332
1070,2163,7,2,9577,328,1067
1071,1347,1,1,260,1455,425
1072,1592,9,4,10690,837,1351
1073,1890,3,5,11537,1056,632
1074,2088,12,4,6560,1001,1415
1075,1997,19,4,16501,1382,234
1076,1773,15,2,2633,1971,281
1077,1313,16,2,4546,326,934
1078,1286,10,5,13259,1149,1389
1079,216,6,2,5654,347,1456
1080,2140,17,4,15368,1898,142
1081,1705,17,1,10609,1451,783
1082,363,19,5,3018,482,339
1083,1717,18,1,13479,1932,1380
1084,1194,11,4,16799,1059,177
1085,356,7,5,14232,1185,1370
1086,191,10,1,18695,1851,1108
1087,700,7,5,7169,1145,388
1088,2055,5,4,8611,366,889
1089,2181,12,5,6522,1094,1047
1090,557,16,4,4627,1261,705
1091,826,18,5,19199,170,933
1092,1055,3,5,15722,1415,1103
1093,426,20,2,6765,702,1088
1094,1575,15,4,7207,353,603
1095,2130,5,3,15631,985,562
1096,589,13,5,5232,1520,175
1097,2013,19,1,10571,1789,907
1098,1548,12,2,8762,770,771
1099,295,5,2,6882,545,83
1100,1986,6,5,19091,1594,440
1101,1248,7,3,19816,234,342
1102,1549,10,2,16093,1954,1152
1103,1691,16,4,14690,937,566
1104,1137,8,5,6845,857,270
1105,1257,9,5,5734,381,885
1106,2065,4,3,12667,762,529
1107,360,8,4,6360,625,460
1108,700,7,4,15045,399,473
1109,448,15,3,17669,887,663
1110,675,3,1,6209,369,836
1111,1008,17,4,1015,586,698
1112,1350,11,1,18101,461,293
1113,586,9,1,13769,955,79
1114,1257,5,5,9975,1229,361
1115,1248,10,5,14953,1806,1437
1116,994,15,2,2525,1877,132
1117,1436,14,5,525,1724,1264
1118,572,4,4,1887,582,87
1119,1246,20,4,2684,551,1358
1120,2085,2,1,4748,1559,486
1121,989,12,4,16652,1227,877
1122,278,1,5,614,963,282
1123,1220,20,5,3535,1141,1174
1124,1888,5,5,4625,1565,443
1125,484,6,3,19100,1114,1310
1126,1266,11,4,10669,576,739
1127,731,8,2,3304,1864,1255
1128,1041,7,4,7865,1242,582
1129,918,4,4,10796,1719,1002
1130,886,6,3,16242,760,938
1131,22,16,4,14779,799,307
1132,474,20,1,1217,1005,444
1133,704,15,5,1505,161,573
1134,687,14,5,12231,512,778
1135,285,12,3,15197,101,263
1136,716,12,5,5514,1722,1019
1137,763,16,1,6441,304,1377
1138,1251,15,3,4274,1700,347
1139,948,13,2,17161,1231,734
1140,1031,11,5,8842,349,1149
1141,29,17,4,313,1007,820
1142,907,15,1,1766,476,1122
1143,2127,14,1,13376,1997,1208
1144,570,10,5,9185,1039,650
1145,2007,12,2,12368,1849,1100
1146,1454,16,4,19270,1940,979
1147,738,15,2,1361,356,979
1148,516,10,2,17656,148,1231
1149,2001,4,5,13990,170,1095
1150,39,9,4,18538,1675,1115
1151,887,20,5,13644,1103,772
1152,1099,9,5,10184,279,343
1153,1824,20,1,15239,700,1381
1154,1711,11,5,19299,1327,174
1155,974,11,3,16221,1477,78
1156,1563,7,4,5296,1567,1318
1157,989,10,1,4684,1104,220
1158,21,4,4,5121,1235,314
1159,869,5,1,10282,1981,1365
1160,84,5,3,12609,1505,1372
1161,1683,11,5,10752,1229,1433
1162,1977,9,1,2731,1396,1017
1163,1411,16,1,6445,678,1327
1164,1531,9,1,8196,1264,1219
1165,570,4,3,15006,1249,629
1166,934,2,4,6400,997,368
1167,1981,14,3,5944,566,1475
1168,1856,3,1,18660,894,982
1169,793,18,1,5462,1597,401
1170,792,6,5,8197,1644,1315
1171,1810,11,3,5699,882,511
1172,1295,18,3,14705,869,350
1173,1608,12,2,4358,860,894
1174,1084,5,4,6740,811,177
1175,985,9,2,4388,1412,451
1176,1681,20,2,17361,1678,1368
1177,520,18,4,19028,368,1159
1178,591,19,5,5159,160,638
1179,1051,3,5,15241,1891,638
1180,1710,9,4,2700,1953,645
1181,2036,4,4,16002,856,454
1182,349,17,3,18892,1546,815
1183,960,17,3,4960,1921,951
1184,1964,2,3,10265,1090,591
1185,693,9,3,2434,1293,285
1186,1560,9,1,867,536,1441
1187,378,5,1,11837,860,121
1188,527,15,5,13472,1378,1106
1189,1260,15,1,7185,566,1016
1190,1876,3,1,844,1202,728
1191,1764,19,3,19040,884,1034
1192,521,3,3,4261,673,843
1193,1702,6,4,13921,1097,241
1194,1017,4,3,9686,1614,934
1195,1014,13,4,386,1984,455
1196,117,13,4,3347,1205,1233
1197,1368,11,1,10894,605,659
1198,584,5,3,5199,1394,964
1199,395,1,1,16487,546,353
1200,1088,9,3,16161,937,926
1201,72,17,1,511,1792,1344
1202,274,1,1,13898,431,370
1203,2014,3,1,15804,265,589
1204,1344,15,5,10209,805,747
1205,338,10,1,1456,592,134
1206,1390,8,2,8449,965,928
1207,607,12,2,18084,1851,386
1208,166,15,2,5806,1084,1312
1209,1568,9,4,11781,131,823
1210,2059,10,1,7296,1043,1129
1211,1325,20,2,18866,1229,915
1212,729,9,4,13649,215,988
1213,2044,15,2,16636,257,397
1214,102,1,3,9921,73,1190
1215,1416,2,5,2896,856,1031
1216,779,19,1,11173,936,137
1217,214,14,5,7382,740,1033
1218,1112,8,5,7051,381,1178
1219,1577,6,3,19289,1635,546
1220,1696,12,3,4180,1051,833
1221,592,15,3,11762,1592,225
1222,1334,14,4,9347,1584,1276
1223,1110,1,2,10871,1685,835
1224,2140,11,1,11057,1666,85
1225,714,3,3,1428,290,23
1226,936,19,1,12336,885,22
1227,1952,18,1,18876,230,1302
1228,242,20,1,3253,1366,344
1229,2044,2,3,266,1156,1283
1230,2,7,3,14752,1639,624
1231,1769,8,2,19738,139,815
1232,1950,19,3,15333,488,554
1233,2164,15,3,1985,1788,1361
1234,918,10,1,14808,592,618
1235,90,1,2,7629,242,1094
1236,1710,6,5,999,537,851
1237,2170,13,3,2348,661,1086
1238,143,14,3,11555,1422,1247
1239,106,3,5,3512,1162,366
1240,887,11,1,11869,1004,1101
1241,428,3,2,16047,1196,78
1242,1329,19,1,10479,1447,699
1243,1896,10,4,6549,1120,530
1244,1995,15,3,9511,1506,1361
1245,317,11,4,3232,195,1476
1246,1987,15,3,8255,1076,1415
1247,635,13,4,8236,1603,226
1248,1926,5,5,459,1387,130
1249,2057,4,3,6550,376,42
1250,1440,13,3,10331,1037,1471
1251,553,9,4,11446,1154,806
1252,716,17,2,14952,202,1054
1253,1288,2,4,17214,451,591
1254,1714,5,3,7167,869,766
1255,1884,16,3,9789,537,534
1256,1108,7,2,17901,1884,163
1257,1342,1,1,7867,116,1011
1258,111,12,2,3863,138,828
1259,251,11,1,7028,1208,313
1260,2055,12,3,978,1952,344
1261,459,19,5,19368,251,212
1262,1108,12,5,10887,477,1334
1263,208,12,4,18781,989,1462
1264,900,14,2,8952,1252,479
1265,22,2,2,11436,388,1091
1266,410,2,5,13587,128,1150
1267,895,4,1,7471,1670,1307
1268,515,20,2,1369,1606,1296
1269,809,16,1,12998,427,1201
1270,874,10,1,17778,214,545
1271,14,13,1,17493,1613,938
1272,971,2,1,10383,798,48
1273,2135,3,4,18241,1873,557
1274,1561,19,4,10256,1770,162
1275,1325,6,5,12935,986,646
1276,1267,19,4,9483,1895,860
1277,2170,20,2,6678,204,237
1278,750,19,4,9345,1196,612
1279,685,8,2,19325,1672,732
1280,1928,14,2,5816,1275,86
1281,695,10,1,18888,1113,780
1282,307,3,5,10114,218,163
1283,1990,6,1,17755,1143,1184
1284,662,15,1,15220,841,1389
1285,549,18,4,2868,1987,484
1286,312,14,4,15841,1403,115
1287,1083,19,2,9851,1513,427
1288,1738,10,4,9028,1472,1161
1289,755,15,4,6242,1566,823
1290,35,4,3,13287,1052,1487
1291,445,2,2,18412,403,776
1292,2141,3,2,16357,377,1423
1293,1983,7,3,5513,547,732
1294,1231,16,2,2290,1492,297
1295,353,10,5,1102,1576,380
1296,903,19,5,11277,1612,1413
1297,1356,17,3,10214,394,231
1298,1749,19,4,8194,692,1302
1299,159,5,5,3852,838,1140
1300,1978,20,3,4538,426,1253
1301,957,13,5,4527,1368,797
1302,2072,13,1,5656,1361,40
1303,404,11,3,8632,1327,748
1304,516,11,2,18872,483,1476
1305,1388,16,5,7092,550,635
1306,956,15,2,18184,1158,390
1307,1713,17,3,15419,570,1436
1308,608,18,5,5483,611,643
1309,1274,19,2,1333,562,1262
1310,1536,4,4,18782,565,651
1311,1442,5,4,15677,1589,780
1312,1798,7,1,11090,546,866
1313,295,2,3,14889,651,967
1314,755,1,2,3030,1064,1139
1315,1395,12,1,12212,1235,1475
1316,186,10,3,12474,716,207
1317,1270,8,4,18317,1600,520
1318,637,1,2,18623,414,895
1319,1292,12,5,15663,1617,394
1320,530,2,4,10525,1498,453
1321,2069,10,5,10142,1016,1466
1322,794,17,5,10495,1648,1187
1323,2148,3,2,2308,413,518
1324,478,7,2,7653,157,25
1325,1623,12,5,13896,1087,1360
1326,940,8,1,5722,1096,1273
1327,526,20,5,19093,672,1165
1328,2,12,5,323,370,636
1329,375,3,2,15103,559,730
1330,553,17,3,14828,721,494
1331,1526,9,4,14843,1114,593
1332,1852,10,2,14107,1867,815
1333,381,6,1,12684,353,527
1334,1647,1,4,8614,1018,611
1335,14,12,2,16275,1729,194
1336,504,5,2,6073,1488,711
1337,2009,13,3,9803,1523,1314
1338,130,15,1,18570,1873,807
1339,838,11,1,7763,1467,591
1340,2041,8,2,16341,1738,205
1341,28,5,3,2387,1667,606
1342,2114,2,2,8978,414,1137
1343,1253,12,5,10309,787,533
1344,261,2,5,4935,1038,1221
1345,2047,16,3,2634,1070,673
1346,1473,3,2,11104,1502,575
1347,1448,10,3,722,201,314
1348,460,19,2,11075,308,1274
1349,301,8,2,12685,1903,1279
1350,630,7,5,17559,1664,1136
1351,270,1,4,6976,756,63
1352,1994,12,1,15436,272,558
1353,1629,5,1,13699,1339,58
1354,1802,16,3,11238,279,1428
1355,862,4,1,2794,488,1478
1356,1281,17,5,19682,199,308
1357,2181,2,4,8810,959,267
1358,1800,12,2,10161,1530,378
1359,1707,1,2,3910,1027,1481
1360,576,12,5,1012,1209,228
1361,2004,12,1,5002,684,143
1362,1308,12,2,19672,1943,994
1363,1957,19,1,19712,448,422
1364,2021,17,5,17055,671,303
1365,1656,20,2,10763,192,682
1366,1580,11,3,14067,997,595
1367,1848,13,4,15108,1143,260
1368,1391,8,1,7868,103,186
1369,1743,10,1,5235,893,580
1370,1926,8,1,14172,987,167
1371,620,20,1,8389,1476,720
1372,1275,8,5,18123,601,642
1373,957,9,5,6543,1782,284
1374,1940,7,5,4942,1100,520
1375,969,14,5,4127,1915,298
1376,1317,2,2,360,348,768
1377,1044,11,5,9227,741,922
1378,282,8,2,18281,607,178
1379,2167,13,3,16815,1727,1103
1380,1059,15,5,4310,1393,518
1381,198,3,3,18543,494,1360
1382,1083,14,5,172,147,507
1383,1185,15,3,5211,1199,484
1384,1009,2,4,3021,107,247
1385,1230,19,3,10745,226,685
1386,1036,12,2,3988,768,1399
1387,490,20,1,277,1358,841
1388,276,4,3,18483,715,818
1389,1240,3,1,7526,1100,772
1390,1275,5,4,4595,1524,1270
1391,126,3,4,369,372,1212
1392,217,15,2,10147,724,1327
1393,1209,19,2,18139,1323,281
1394,1247,2,3,2633,1773,879
1395,919,12,5,16039,1443,383
1396,1318,5,4,12446,895,117
1397,1662,17,1,10414,139,1055
1398,308,14,5,11453,180,803
1399,1360,10,4,18888,1883,602
1400,1970,3,3,2301,1598,946
1401,892,4,4,5759,1102,1460
1402,375,6,2,1253,1850,154
1403,2034,16,1,4261,1617,278
1404,1365,7,1,15603,711,935
1405,129,15,2,17820,1159,536
1406,1015,20,5,3578,107,1337
1407,1800,11,2,16760,1130,1483
1408,1382,1,1,19964,1043,170
1409,517,5,3,2461,1467,1301
1410,1519,13,5,10260,1098,887
1411,86,14,4,2546,239,1192
1412,1199,9,3,12031,1008,993
1413,1143,17,5,7701,125,161
1414,1994,15,1,5151,420,270
1415,2162,7,1,3617,948,977
1416,303,12,3,4902,900,926
1417,588,6,5,12490,1810,663
1418,987,16,4,18859,555,1090
1419,1864,5,4,7950,232,1415
1420,345,9,2,6844,203,113
1421,814,14,3,15517,1342,780
1422,1988,8,5,6348,952,375
1423,1311,14,3,17455,1351,551
1424,2000,12,4,15528,1413,711
1425,1678,10,5,7236,1948,1315
1426,1328,20,1,9617,1096,1472
1427,1093,20,1,11900,1505,667
1428,1010,13,5,19570,575,721
1429,704,19,3,13517,655,743
1430,575,15,3,4067,1416,936
1431,1609,8,1,12461,928,83
1432,1113,10,1,5051,1125,945
1433,688,3,4,4102,388,1207
1434,489,3,5,2432,1114,1432
1435,1348,5,3,11560,1749,746
1436,494,16,4,4475,567,785
1437,1668,17,3,785,456,942
1438,1638,6,1,17452,187,672
1439,19,20,5,2133,1172,924
1440,1001,20,2,7175,390,1060
1441,851,16,5,14747,1809,626
1442,1389,2,2,745,1389,765
1443,1355,20,4,4221,591,959
1444,1368,15,2,8212,274,1344
1445,822,18,2,9371,1911,107
1446,455,1,4,6536,310,582
1447,1625,19,5,12617,1320,1288
1448,711,12,4,10392,1152,1485
1449,2191,8,1,8392,746,1156
1450,917,6,1,5686,860,461
1451,1497,12,2,968,1765,1051
1452,1441,7,4,14702,522,578
1453,305,18,4,6014,126,1143
1454,736,14,4,8313,311,1388
1455,1964,8,5,2003,1814,772
1456,2150,20,3,2676,1075,920
1457,2010,14,3,14823,66,500
1458,962,5,3,4209,393,722
1459,1027,9,5,19777,1085,1385
1460,2133,8,4,18419,989,962
1461,1474,2,3,715,743,1277
1462,1948,16,4,10742,895,812
1463,1178,13,2,11876,1080,1278
1464,665,7,3,11610,295,145
1465,12,16,2,2023,1035,709
1466,1157,7,5,13502,1230,496
1467,304,14,1,6555,223,704
1468,1764,14,5,7704,1560,391
1469,43,12,5,8252,1914,1163
1470,944,1,5,2873,895,561
1471,1350,1,3,10382,742,579
1472,891,12,2,9876,1058,198
1473,1005,20,3,18387,330,1137
1474,21,15,1,243,1382,586
1475,407,4,5,18740,1039,767
1476,1015,7,4,17183,286,970
1477,336,16,1,12501,206,321
1478,1839,3,2,370,1324,1461
1479,1148,7,1,8354,1072,605
1480,1828,6,3,1107,1294,1495
1481,715,16,4,13815,387,1460
1482,51,8,3,10564,1296,1165
1483,324,6,5,10274,1284,76
1484,789,10,5,7303,386,1043
1485,141,16,1,3824,1207,1182
1486,470,11,5,12026,1917,1242
1487,787,13,5,8017,820,740
1488,1826,6,2,15839,544,1404
1489,1358,1,2,14715,596,429
1490,1917,19,3,5572,1256,665
1491,964,12,3,7306,1888,1286
1492,373,6,2,4816,210,1133
1493,1693,18,1,2720,654,81
1494,1180,13,2,19020,436,1255
1495,1672,7,3,5203,1270,267
1496,106,13,4,10260,1900,516
1497,1444,8,5,5417,1791,75
1498,1682,17,4,13687,1557,478
1499,2,9,4,1295,1575,938
1500,2138,20,5,16888,1037,1332
1501,350,13,2,17778,1562,1432
1502,1287,2,1,7968,1425,1464
1503,1063,4,4,2919,1603,576
1504,445,2,1,13796,283,983
1505,952,4,3,7664,1967,1124
1506,36,18,4,3737,1918,463
1507,1108,5,3,1973,1651,811
1508,1476,19,2,17890,1829,1330
1509,1799,10,4,5614,1482,1327
1510,1846,18,3,1677,1349,510
1511,1409,10,3,12668,760,1431
1512,1196,5,2,5411,508,614
1513,1400,17,1,8928,1526,427
1514,1709,13,1,5647,462,346
1515,1386,17,4,17291,1091,961
1516,2189,9,2,18879,121,968
1517,1301,12,4,1515,1740,1219
1518,1244,14,1,7608,427,402
1519,521,14,2,14982,731,1033
1520,1807,8,5,18933,883,1301
1521,10,5,2,15506,1428,366
1522,984,19,2,3596,1867,291
1523,1657,14,5,11880,200,1304
1524,1661,9,3,7203,1334,415
1525,720,7,3,12321,1153,173
1526,1073,8,3,7122,1179,1110
1527,859,14,1,7595,1596,860
1528,1317,14,2,14522,1476,367
1529,1604,11,5,8806,769,1106
1530,50,14,1,7432,1981,375
1531,146,8,5,19778,179,1324
1532,915,3,1,19392,1244,1084
1533,1463,18,1,5516,455,386
1534,581,3,1,15351,1995,1034
1535,1585,13,5,13872,1106,296
1536,483,12,4,12264,585,240
1537,1250,15,1,2568,246,80
1538,673,18,3,18912,966,1146
1539,631,5,2,10987,1119,1228
1540,662,7,4,2127,323,1190
1541,988,11,4,12044,1816,94
1542,1547,11,5,415,182,492
1543,650,15,4,14233,313,1044
1544,969,10,5,4089,1670,435
1545,1101,15,5,630,416,1408
1546,441,13,3,10694,874,36
1547,921,14,1,18343,54,1482
1548,770,17,4,4857,318,1102
1549,1344,13,1,7972,900,1158
1550,1827,10,1,15598,782,222
1551,263,1,1,10058,1779,1237
1552,1578,1,5,1167,1494,491
1553,999,15,1,827,1419,1149
1554,700,16,4,16727,1998,898
1555,1604,12,5,811,118,984
1556,1242,6,4,11185,849,837
1557,1126,6,5,8024,407,1169
1558,1191,12,2,15649,1761,433
1559,1006,15,2,8562,1459,520
1560,36,4,2,10089,374,140
1561,744,4,2,2660,800,626
1562,1765,2,5,2277,1554,1251
1563,353,12,1,17321,1252,369
1564,1923,7,3,3178,305,839
1565,73,20,3,10068,468,1236
1566,1377,9,2,14220,260,673
1567,1915,9,1,18134,960,803
1568,1094,8,4,3048,1812,1436
1569,708,14,1,2620,633,516
1570,1805,1,4,7369,1440,411
1571,956,12,3,13436,626,1152
1572,160,2,1,12530,215,948
